credit.policy,purpose,int.rate,installment,annual_inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not_fully_paid
1,all_other,0.1122,155.19,19800.00001,23.03,717,2580,4500,13,0,0,0,1
1,home_improvement,0.0996,644.97,73992.00013,13.28,732,1770,2344,9.8,1,0,0,0
1,all_other,0.0712,92.8,60599.99988,1.19,797,6270.041667,2907,4,0,0,0,0
1,debt_consolidation,0.0996,306.36,58000.00003,21.93,727,4593.041667,26218,28.7,2,0,0,0
1,debt_consolidation,0.1154,143.53,21999.99999,24.71,707,1291.041667,5967,25.5,0,0,0,0
1,credit_card,0.0964,288.89,112000,10.36,702,6119,27786,85.5,2,0,1,1
1,all_other,0.0933,87.88,112000,13.46,702,6120,27786,85.5,2,0,1,1
1,all_other,0.0901,381.66,119999.9998,4.28,722,4080.041667,7335,45.8,1,1,0,0
1,debt_consolidation,0.1122,197.06,49500.00007,0,672,2519,0,0,1,1,0,0
1,credit_card,0.0807,83.92,39999.99988,16.68,737,6988,19210,48.3,0,0,0,0
1,small_business,0.0964,481.48,39999.99988,4.05,717,2759.041667,11601,85.9,3,0,0,0
1,debt_consolidation,0.0996,253.16,26000.00008,6.14,697,2040.041667,991,34.2,1,0,0,0
1,all_other,0.0743,77.69,522000.0016,2.45,762,6240,141287,9.4,5,1,0,0
1,all_other,0.1014,97,119999.9998,8.71,687,2311.041667,199,1.1,1,1,0,0
1,all_other,0.1046,259.87,119999.9998,11.28,692,5018.041667,63580,80.6,1,0,0,1
1,home_improvement,0.0743,124.3,62500.00027,5.82,772,5430,773,4.8,0,0,0,0
1,debt_consolidation,0.133,67.68,18000,22,662,1470,1042,37.2,3,1,0,0
1,debt_consolidation,0.133,406.07,26999.99987,7.16,662,1530.041667,137,3.2,1,1,0,1
1,credit_card,0.0983,241.41,95999.99996,2.69,712,4709,1944,47.4,0,0,1,0
1,small_business,0.1393,170.72,38000.00005,20.72,662,7109.041667,16613,18.3,1,1,0,1
1,educational,0.0838,293.85,12000,0,737,1139,0,0,1,0,0,0
1,credit_card,0.133,318.09,49999.99978,17.04,662,6179,5181,97.8,3,0,1,0
1,major_purchase,0.092,63.79,24000.00002,18.65,727,3455.041667,597,14.2,2,1,0,0
1,all_other,0.0743,217.52,59999.99993,1.72,807,7230,3202,1.1,1,0,0,0
1,credit_card,0.1236,667.74,133000.0004,13.42,687,3420.041667,46086,92.7,0,0,0,0
1,debt_consolidation,0.1236,133.55,49999.99978,8.66,662,6839.041667,9380,44.1,1,0,1,1
1,debt_consolidation,0.1014,421.14,39999.99988,17.01,752,4349,35944,56.2,2,0,0,0
1,all_other,0.1362,339.94,49500.00007,1.21,672,2519,0,0,0,1,0,0
1,debt_consolidation,0.1078,365.51,59999.99993,14.26,702,6780.041667,7973,89.6,0,0,0,0
1,debt_consolidation,0.0807,313.69,24599.99995,9.95,752,5167,8522,21.7,1,0,0,0
1,credit_card,0.1583,876.83,119999.9998,18.08,677,3330,62976,86.1,2,2,0,0
1,debt_consolidation,0.1362,316.99,29999.99998,21.88,667,1601.041667,7429,82.5,0,0,0,0
1,small_business,0.1236,701.12,48000.00001,0.85,682,2579,639,13.6,1,0,0,1
1,debt_consolidation,0.1014,485,88296.0004,13.73,732,5489,14903,35.3,0,0,0,0
1,debt_consolidation,0.1236,133.55,39996.00008,9.48,662,4080.041667,2923,28.4,3,0,0,0
1,credit_card,0.0838,362.39,106999.9996,8.16,757,5790,18314,50.6,1,0,0,0
1,all_other,0.0712,108.27,28800.00011,0,777,3034.041667,150,7.5,1,0,0,0
1,all_other,0.1236,240.39,17279.99999,4.58,662,3840.041667,0,0,2,0,0,0
1,all_other,0.0743,62.15,67991.99999,9.99,767,8190.041667,2475,5.4,1,1,0,0
1,all_other,0.0838,66.18,19800.00001,2.36,722,5790,1489,62,1,0,0,0
1,debt_consolidation,0.1109,327.82,41500.00016,19.32,702,2849,15368,87.1,0,0,0,0
1,all_other,0.0743,69.14,119999.9998,7.67,762,6007.041667,21521,29.5,1,0,0,1
1,home_improvement,0.1078,313.3,61200.00009,14.06,702,5700.041667,4781,15.5,2,0,0,1
1,debt_consolidation,0.1141,329.34,78504.00017,14.03,692,4470.041667,8473,27.6,3,1,1,0
1,all_other,0.1236,292.97,45600.00021,15.53,677,1848,8494,44.2,1,0,0,0
1,all_other,0.0838,315.12,69600.00026,14.03,762,5519,11333,45.5,5,0,0,0
1,debt_consolidation,0.0807,225.86,61200.00009,17,762,5340.041667,9366,40.7,4,0,0,1
1,major_purchase,0.0838,63.03,35063.99993,18.96,742,2190,4922,30.6,0,0,0,0
1,debt_consolidation,0.1267,536.57,91200.00036,10.13,677,5280.041667,23129,79.8,0,1,0,1
1,small_business,0.1204,126.29,63000.00029,12.5,667,3300,29736,80.2,3,0,0,0
1,credit_card,0.0951,192.23,109999.9995,16.87,722,8519.041667,67232,41.1,1,0,0,0
1,all_other,0.1014,97,48000.00001,0,692,5160,0,0,0,0,0,0
1,debt_consolidation,0.092,318.93,77249.99963,5.93,727,4800,11496,26.6,0,0,0,0
1,credit_card,0.1078,228.45,36500.00002,7.76,687,2010.041667,6999,65.7,0,0,0,0
1,all_other,0.1172,72.78,39270.0001,17.2,667,1410,4863,69.5,0,1,0,0
1,all_other,0.1141,16.47,19500.00001,3.69,667,8820,12229,90.6,0,0,1,0
1,all_other,0.0775,124.89,57600.00019,1.33,767,2485.041667,2325,8.2,0,0,0,0
1,all_other,0.1109,262.26,72000.00014,5.12,687,1949.041667,14653,95.1,0,0,0,1
1,credit_card,0.0838,236.34,74999.99981,6.06,742,3149.041667,4286,40.4,0,0,0,0
1,debt_consolidation,0.1204,265.87,44684.65978,16.06,677,1949.041667,8009,68.5,0,0,0,0
1,debt_consolidation,0.0775,101.47,36000.00009,2.73,742,2550,2353,12.4,0,0,0,1
1,debt_consolidation,0.0775,218.55,49896.00009,10.37,767,4410,6634,9.4,0,0,0,0
1,debt_consolidation,0.1014,38.8,29999.99998,19.76,702,4529.041667,0,0,0,0,0,0
1,credit_card,0.1141,247,72000.00014,14.65,682,3329,5608,47.1,0,0,0,0
1,debt_consolidation,0.1299,673.79,48000.00001,18.98,682,4830.041667,13649,42.4,1,0,0,1
1,all_other,0.1078,79.96,38000.00005,14.84,677,4140.041667,9973,33.8,0,0,0,0
1,debt_consolidation,0.1204,498.51,46999.99997,17.95,677,2609,16502,63,0,0,0,0
1,debt_consolidation,0.1488,692.14,76000.00006,7.11,667,3899.041667,15773,95,0,0,0,1
1,small_business,0.0951,800.95,65000.00007,2.14,777,4559.041667,3326,14.3,6,0,0,0
1,debt_consolidation,0.0983,289.69,21600.00001,4.83,712,1620.041667,7263,39,0,0,0,0
1,all_other,0.0838,264.71,38099.99996,13.1,767,7560.041667,3451,19.4,0,0,0,0
1,debt_consolidation,0.1267,117.38,48000.00001,13.1,662,9659.041667,16770,50.7,0,0,0,0
1,all_other,0.1078,293.72,36000.00009,7.93,692,2429.041667,17042,75.1,0,0,0,0
1,major_purchase,0.1267,563.4,59999.99993,20.06,697,4560.041667,10686,49.4,0,0,0,0
1,credit_card,0.092,318.93,164999.9995,0.33,732,3600,45,0.4,0,0,0,0
1,all_other,0.0951,230.68,32495.99988,15.84,717,1800,3247,33.3,1,0,0,0
1,debt_consolidation,0.152,730.04,74999.99981,21.84,677,2640.041667,27839,72.7,0,1,0,0
1,all_other,0.0775,312.22,115500.0001,2.89,807,5160,0,0,1,0,0,0
1,major_purchase,0.0807,250.95,59999.99993,9.58,757,13109,17246,13.7,1,0,0,0
1,debt_consolidation,0.1425,514.49,48000.00001,19.05,667,6209,14036,64.4,0,0,0,0
1,small_business,0.1046,16.25,26000.00008,14.17,692,4919.041667,5643,60.7,0,0,0,0
1,debt_consolidation,0.1204,372.22,45000.00006,21.33,697,4710,17850,66.3,1,0,0,0
1,debt_consolidation,0.0951,320.38,54999.99977,7.59,722,2340.041667,8382,20.4,1,0,0,0
1,small_business,0.1836,504.13,84000.00018,23.04,662,6690.041667,24280,93.4,3,0,0,0
1,debt_consolidation,0.1172,413.51,36000.00009,11.9,677,2970,8375,91,3,0,0,0
1,all_other,0.1014,485,84000.00018,19.86,742,2763.041667,6437,28.6,4,0,0,0
1,credit_card,0.1172,307.66,61999.99975,20.09,697,6392.041667,16890,64,0,0,0,0
1,all_other,0.1078,130.54,31999.99994,0.38,682,1290.041667,887,38.6,0,0,0,0
1,debt_consolidation,0.1299,370.59,52500.00007,17.94,667,3269,17771,52.1,2,0,0,1
1,debt_consolidation,0.1299,539.03,42999.9998,14.82,677,8159.041667,13115,42.3,2,2,0,0
1,major_purchase,0.0775,312.22,24000.00002,0,787,3809.041667,5028,12.1,0,0,0,1
1,all_other,0.1078,70.17,11029,19.15,692,2399.041667,1,0.2,2,0,1,1
1,debt_consolidation,0.1078,440.57,37199.99999,12.58,702,2130,10251,33,0,0,0,0
1,all_other,0.092,175.42,36999.99994,16.74,727,4590.041667,6566,48.6,1,0,0,0
1,all_other,0.1046,194.91,49999.99978,5.06,687,4464,9516,63.4,1,0,0,0
1,debt_consolidation,0.1172,165.41,59999.99993,0,672,2520,2126,6.4,1,0,0,0
1,debt_consolidation,0.133,406.07,45000.00006,4.67,662,2849,7209,38.1,1,0,0,1
1,debt_consolidation,0.1172,82.71,61999.99975,19.29,677,4319,7180,34.4,3,0,0,1
1,debt_consolidation,0.0838,189.08,40499.99987,12.5,727,2550,7386,42.4,0,0,0,0
1,all_other,0.0712,57.23,34999.99998,11.59,772,5970.041667,6035,19,0,0,0,0
1,small_business,0.133,338.39,119999.9998,6.31,662,6150,28653,89.3,0,0,0,1
1,debt_consolidation,0.1204,498.51,99999.9995,15.82,682,9150,49459,88.8,1,2,0,0
1,credit_card,0.1267,737.78,90000.00006,13.04,697,5100,22738,30.8,0,1,0,0
1,credit_card,0.092,306.18,61999.99975,13.12,742,5250.041667,24406,40.3,1,0,0,1
1,debt_consolidation,0.0951,592.7,30999.99989,16.49,747,4260.041667,25946,37.9,0,0,0,0
1,all_other,0.1014,611.1,43999.99987,9.79,732,5940.041667,0,0,0,0,0,0
1,debt_consolidation,0.0951,461.35,88067.99979,9.96,732,5250.041667,4765,16.5,0,0,1,0
1,debt_consolidation,0.1583,841.76,74999.99981,15.38,662,3420.041667,15222,77.3,0,2,0,0
1,small_business,0.1078,244.76,85000.00038,1.78,687,9480,8035,50.5,1,1,1,0
1,debt_consolidation,0.1014,452.67,74999.99981,16.54,722,4800,14214,39.4,0,0,0,1
1,debt_consolidation,0.1046,649.68,115500.0001,16.2,732,5129,23442,42.1,2,0,0,0
1,credit_card,0.0838,226.89,174999.9995,15.11,742,4919.041667,101443,13.7,6,0,0,0
1,debt_consolidation,0.1204,498.51,99999.9995,14.32,677,4439,25988,98.8,1,0,0,0
1,debt_consolidation,0.1615,880.78,113000.0003,24.84,682,7619,51039,93.8,0,1,0,1
1,debt_consolidation,0.1141,658.67,57860.00009,10.14,702,5999.041667,23370,70,1,0,0,0
1,all_other,0.1172,231.57,200000.0009,15.46,692,6629,119420,95.1,0,0,0,0
1,all_other,0.1014,258.67,49999.99978,8.78,702,3946,0,0,0,0,0,0
1,debt_consolidation,0.1109,157.36,46000.00021,11.37,677,2729.041667,15564,56.6,1,0,0,0
1,debt_consolidation,0.1236,300.48,85000.00038,21.8,677,5069,13686,48.7,1,0,0,0
1,home_improvement,0.1141,658.67,374999.9981,0.63,702,6330.041667,6921,0,2,0,0,0
1,debt_consolidation,0.1014,129.34,36000.00009,7.07,697,1560.041667,4220,53.4,2,0,0,0
1,all_other,0.1393,170.72,72000.00014,22.57,662,2940,29877,75.6,2,0,0,0
1,credit_card,0.133,101.52,35243.99997,24.79,697,5569,21573,73.7,1,0,0,1
1,small_business,0.1078,365.51,79999.99971,7.56,697,4980.041667,18316,81,1,1,0,1
1,small_business,0.0775,337.19,24000.00002,10.1,782,5400,1458,18,1,0,0,0
1,debt_consolidation,0.092,382.72,39999.99988,10.14,747,7800.041667,3179,11,1,0,1,0
1,debt_consolidation,0.0838,403.36,65000.00007,7.26,757,5580.041667,4365,51.4,0,0,0,0
1,credit_card,0.0775,305.97,59999.99993,9.2,797,6270,209,1.9,0,0,0,0
1,debt_consolidation,0.133,676.78,49999.99978,20.42,692,7710,12573,71.8,2,1,0,0
1,credit_card,0.1236,767.89,94999.99994,16.07,702,2580,806,10.3,2,0,0,1
1,debt_consolidation,0.1109,491.73,31999.99994,4.8,697,3480.041667,4134,39.4,1,0,0,1
1,debt_consolidation,0.1172,496.22,65999.99993,2.42,682,6329.041667,0,0,1,0,0,0
1,credit_card,0.1078,228.45,69499.99989,16.51,692,5009.041667,22157,98,0,0,0,0
1,debt_consolidation,0.1109,819.54,90000.00006,17.11,722,6539,54925,97.8,0,0,0,0
1,credit_card,0.1078,261.08,78000.00034,16.75,692,4290.041667,50908,37.1,0,2,0,0
1,credit_card,0.1078,81.59,106999.9996,16.37,682,9960.041667,16164,80,1,0,0,0
1,debt_consolidation,0.1078,278.22,109999.9995,18.58,702,7230,14046,80.3,0,0,0,1
1,debt_consolidation,0.0775,312.22,22200.00005,5.24,792,5010.041667,4767,8.7,0,0,0,0
1,all_other,0.1141,59.28,72999.99999,21.01,692,2580,23882,89.8,0,0,0,0
1,educational,0.0807,376.43,20000.00001,8.88,782,8160.041667,674,2.6,1,0,0,0
1,small_business,0.0983,804.69,72000.00014,8.98,757,4619.041667,56842,14.4,6,0,0,0
1,home_improvement,0.1046,812.09,186063.0009,1.88,727,10199,19948,77,2,0,0,0
1,home_improvement,0.1078,130.54,49999.99978,15.5,687,8369,10979,37.2,0,2,0,0
1,debt_consolidation,0.1141,329.34,39999.99988,15.93,692,3539.041667,14643,76.4,0,0,0,0
1,debt_consolidation,0.1172,99.25,55199.99987,12.85,682,2670.041667,15680,89.6,1,0,0,0
1,debt_consolidation,0.1362,381.58,29999.99998,19.52,667,4412,16670,71.7,0,0,0,0
1,debt_consolidation,0.1078,310.03,74600.00028,8.22,697,3707,2624,48.6,1,0,0,0
1,debt_consolidation,0.0838,78.78,30999.99989,10.61,722,7089.041667,2773,10.8,1,0,0,0
1,debt_consolidation,0.0951,608.72,68999.99975,11.29,767,9179,2279,20.7,3,0,0,0
1,debt_consolidation,0.0983,386.25,78000.00034,15.74,722,4379,28110,31.9,0,0,0,0
1,small_business,0.092,669.76,237000,2.7,792,9029.041667,997,1.2,2,0,0,0
1,debt_consolidation,0.092,478.4,54999.99977,12.28,747,7380,2787,2.3,1,0,0,0
1,all_other,0.0838,567.22,63999.99985,5.25,772,3540.041667,1612,12.1,4,0,0,1
1,credit_card,0.1488,346.07,65000.00007,23.89,672,7260,10214,65.1,1,2,1,0
1,debt_consolidation,0.1425,685.99,48000.00001,2.1,672,3870.041667,19892,83.6,2,0,0,0
1,all_other,0.092,255.15,34999.99998,1.03,727,1230.041667,1834,12.8,1,0,0,0
1,home_improvement,0.1204,498.51,202000.0007,17.08,682,5820,108397,67.3,3,0,0,0
1,home_improvement,0.0775,124.89,65000.00007,9.25,757,5010.041667,3348,5.3,0,0,0,0
1,all_other,0.0743,217.52,32999.99999,10.04,772,3630,983,2.1,1,0,0,0
1,all_other,0.0983,241.41,63999.99985,0.58,712,5430,603,30.1,0,1,0,0
1,debt_consolidation,0.133,406.07,49852.99979,24.22,692,6509,13662,60.7,0,1,0,0
1,debt_consolidation,0.06,467.45,62500.00027,15.28,687,4652.041667,26044,34.5,3,0,0,0
1,credit_card,0.0983,386.25,24999.9999,16.75,732,4918.041667,16212,50.7,0,0,0,0
1,debt_consolidation,0.0983,257.5,36000.00009,21.33,762,6300.041667,8516,11.1,0,0,0,0
1,credit_card,0.0807,62.74,29999.99998,3.68,732,2580,3953,15.9,0,0,0,0
1,major_purchase,0.092,223.26,87999.9997,13.28,727,5836,12672,21,3,3,0,0
1,debt_consolidation,0.0951,320.38,51599.99992,9.6,717,1469,1346,23.2,2,0,0,0
1,debt_consolidation,0.092,318.93,45000.00006,4.88,732,4079,12425,94.2,0,0,0,0
1,debt_consolidation,0.1393,527.52,42000.00011,19.71,667,2490,12032,87.2,3,0,1,1
1,credit_card,0.0775,327.83,57399.99987,12.86,802,5490,14377,10.2,0,0,0,0
1,all_other,0.0951,640.76,79999.99971,0.22,767,8476,464,18.6,8,0,0,1
1,debt_consolidation,0.1172,196.84,35426.99999,15.38,697,1709.041667,10900,42.4,3,0,0,0
1,debt_consolidation,0.1046,42.23,46999.99997,18.15,707,2309.041667,7006,48,1,0,1,0
1,debt_consolidation,0.0983,136,48000.00001,11.93,717,6329.041667,19708,37.1,0,1,0,0
1,debt_consolidation,0.1267,182.77,73999.99984,11.25,707,8100,30949,54.3,0,0,0,0
1,debt_consolidation,0.1046,194.91,38000.00005,13.42,697,4080,6101,36.8,3,0,0,0
1,all_other,0.0832,94.46,24999.9999,1.54,727,2010.041667,1235,28.7,0,0,0,0
1,debt_consolidation,0.1261,450.67,34999.99998,19.71,692,3030.041667,18028,88.4,1,0,0,0
1,debt_consolidation,0.0945,387.32,54000.00024,11.02,742,3285,8828,54.8,5,0,0,0
1,debt_consolidation,0.0863,47.45,17544,9.37,722,5099,6033,31.1,1,0,0,0
1,credit_card,0.0832,201.5,49999.99978,13.99,752,5040.041667,64885,39.6,0,0,0,0
1,debt_consolidation,0.1324,405.72,82000.00031,15.12,672,5760.041667,27905,81.8,1,2,0,0
1,debt_consolidation,0.1197,336.98,90096.00023,6.61,692,9570,14081,73.7,0,0,1,0
1,all_other,0.0945,333.7,59999.99993,6.02,787,10860,426,0.7,0,0,0,1
1,debt_consolidation,0.1387,655,79635.99993,7.16,672,12554.04167,12301,56.4,1,0,0,0
1,all_other,0.0863,101.21,18000,14.38,722,1530,0,0,0,0,0,0
1,small_business,0.0976,533.77,20000.00001,4.68,737,3408.041667,2248,11.6,0,0,0,0
1,all_other,0.1071,16.31,7904.039999,3.04,682,6929,44,3.7,2,1,0,0
1,small_business,0.1008,807.62,36999.99994,8.53,767,3346,2296,7.6,3,0,0,0
1,debt_consolidation,0.1292,347.5,69999.99993,9.05,702,4530.041667,16264,90.6,3,0,0,1
1,all_other,0.1039,194.71,42999.9998,17.47,702,3540.041667,12758,40.4,0,0,0,0
1,all_other,0.08,188.02,48000.00001,14.08,792,4890.041667,2573,16.3,1,0,0,0
1,debt_consolidation,0.0976,237.95,68999.99975,12.57,762,3420.041667,15176,31.6,0,0,0,0
1,debt_consolidation,0.1008,148.61,42000.00011,5.91,727,4680,7239,16.3,2,0,0,0
1,credit_card,0.0863,189.77,39000.00019,11.2,722,2670.041667,11217,52.9,3,0,0,0
1,debt_consolidation,0.1008,84,28000.00002,14.57,702,2490,12979,31,0,0,0,0
1,all_other,0.0976,192.93,200000.0009,4.84,707,5760.041667,21894,0,2,0,0,0
1,all_other,0.1197,431.6,83000.00027,3.92,682,3479.041667,4933,15.1,2,0,0,0
1,debt_consolidation,0.1071,339.06,31399.99994,4.74,722,1290.041667,6206,35.3,0,0,0,0
1,debt_consolidation,0.0976,225.09,27599.99995,17.78,717,1830,16326,48.6,2,0,0,0
1,debt_consolidation,0.1039,243.38,45000.00006,5.57,707,4140.041667,33,0.3,0,0,0,0
1,debt_consolidation,0.0737,24.84,34999.99998,7.65,777,4620.041667,19901,29.8,0,0,0,0
1,credit_card,0.08,90.88,19000,6.32,737,2981,4385,24,0,0,0,0
1,debt_consolidation,0.1355,589.2,43999.99987,18.52,677,4800,18966,70.5,2,0,0,0
1,home_improvement,0.0945,96.03,74999.99981,1.49,712,6220,8788,39.2,0,0,1,0
1,all_other,0.1071,48.91,42000.00011,18.14,697,3091.041667,1276,63.8,1,0,0,0
1,debt_consolidation,0.1229,200.12,36000.00009,14.77,672,4830,22635,45.5,0,0,0,0
1,credit_card,0.0768,199.61,101400,0.83,777,8370,1715,8.2,1,0,0,0
1,credit_card,0.08,310.24,101400,3.19,777,8370,1715,8.2,1,0,0,0
1,all_other,0.0976,80.39,21999.99999,22.25,737,2404.041667,2574,10.5,1,0,0,0
1,credit_card,0.0832,160.57,58999.99983,7.08,767,13319.04167,25336,35.9,0,0,0,0
1,debt_consolidation,0.1355,343,29135.99994,15.82,667,3539.041667,18485,65.3,1,0,1,1
1,debt_consolidation,0.0945,272.09,50003.99994,17.33,737,2430.041667,9048,26.6,1,0,0,0
1,credit_card,0.1324,307.67,49199.99988,7.37,672,7020,14421,83.8,0,2,0,0
1,debt_consolidation,0.0976,200.17,20400,18.35,742,2879,9121,55.4,1,0,0,0
1,all_other,0.1071,260.82,215000.0006,17.66,707,6630,120563,92.4,0,0,0,0
1,all_other,0.08,94.01,22999.99989,12.05,742,1259.041667,710,7.8,4,0,0,0
1,educational,0.0976,46.63,65000.00007,7.74,707,3509.041667,20762,48.5,2,0,0,0
1,debt_consolidation,0.0863,189.77,42327.99981,10.8,732,3451.041667,1839,15.6,3,0,0,0
1,debt_consolidation,0.0976,627.02,90000.00006,1.95,767,3180.041667,8629,17.6,0,0,0,0
1,debt_consolidation,0.1166,330.53,49599.99987,8.4,687,3300,11735,93.9,2,0,0,0
1,all_other,0.1039,584.12,79999.99971,0.86,717,2092.041667,5506,52.4,1,0,0,0
1,debt_consolidation,0.1197,199.2,58799.99977,6,672,4410,3831,34.2,0,1,0,1
1,all_other,0.0768,187.14,74999.99981,2.54,802,6451.041667,6094,2.8,0,0,0,0
1,credit_card,0.1008,193.83,39999.99988,16.17,712,2699.041667,15597,60,1,0,0,0
1,small_business,0.1008,807.62,144000.0002,3.84,762,4725,52214,8.7,8,0,0,0
1,small_business,0.0976,644.71,26000.00008,9.14,762,6752.041667,507,3.5,0,0,0,1
1,debt_consolidation,0.1071,195.61,32387.99991,11.12,687,4079,0,0,1,0,0,0
1,debt_consolidation,0.1103,163.77,37499.99993,5.73,682,3299,4760,60.3,0,0,0,0
1,all_other,0.1418,856.63,65999.99993,22.45,707,2092.041667,25160,32.8,2,0,0,1
1,debt_consolidation,0.1103,327.53,29999.99998,13.4,707,3359,10837,83.4,1,0,0,1
1,small_business,0.08,313.37,115000.0003,12,777,5941,90335,53.5,3,0,0,0
1,small_business,0.0976,128.62,63000.00029,2.7,712,6810.041667,4010,8.1,0,0,0,0
1,debt_consolidation,0.1261,167.54,24999.9999,4.56,667,4799,3389,47.1,2,0,1,0
1,debt_consolidation,0.1134,501.73,74999.99981,15.14,707,6030.041667,39702,84.5,0,0,0,0
1,home_improvement,0.0945,544.17,59999.99993,0.6,762,3390.041667,653,3.2,2,0,0,0
1,debt_consolidation,0.08,188.02,59999.99993,9.82,762,6419.041667,5274,45.9,1,0,0,0
1,debt_consolidation,0.1166,90.07,52000.00013,14.45,677,2609,11788,24.7,3,0,0,0
1,debt_consolidation,0.0737,93.14,17573,12.7,772,6149,122,3.7,0,0,0,0
1,debt_consolidation,0.1545,348.87,54995.99976,13.16,662,7979,22122,78.7,2,0,0,0
1,small_business,0.0768,155.95,28000.00002,0.43,792,2267,103,1.5,0,0,0,0
1,educational,0.0976,347.27,82600.00004,11.89,722,8669.041667,8866,24.3,1,0,1,0
1,small_business,0.1134,493.5,99999.9995,2.32,697,5970.041667,4929,33.5,1,1,0,0
1,all_other,0.0976,80.39,36000.00009,0.5,702,1680.041667,11794,59.3,0,0,0,0
1,small_business,0.1292,507.36,42000.00011,23.29,717,5220.041667,462,11.3,2,0,1,0
1,debt_consolidation,0.1324,608.58,59999.99993,22.4,687,3151.041667,5855,54.7,0,0,1,1
1,debt_consolidation,0.1008,646.1,59999.99993,10.06,742,3960,6688,39.1,0,0,0,0
1,credit_card,0.1229,25.02,19000,24,707,2700.041667,12220,84.9,0,0,0,0
1,debt_consolidation,0.1071,195.61,33600.00014,20.11,717,2309.041667,8736,45.7,1,0,0,0
1,all_other,0.1324,507.15,69400.00024,3.29,672,3659,170,34,0,0,0,0
1,debt_consolidation,0.1418,548.25,51647.99992,11.13,662,2519,15923,90.5,0,0,0,0
1,all_other,0.0863,142.33,10000,0,727,1110,0,0,0,1,0,0
1,home_improvement,0.1166,495.79,36000.00009,5.17,692,4440,1340,53.6,2,1,0,1
1,all_other,0.1103,327.53,24604.99992,9.17,692,4110,8575,70.3,0,1,0,0
1,all_other,0.1103,98.26,41000.00018,16.92,682,1560,21498,42.4,1,0,0,0
1,credit_card,0.1482,587.82,104000.0002,20.12,667,8250.041667,32406,91.8,1,4,0,0
1,debt_consolidation,0.1197,131.97,17721,15.51,672,4290.041667,7902,17,2,0,0,0
1,home_improvement,0.1166,330.53,92400.00022,10.74,677,5519,46789,66.7,3,0,0,1
1,debt_consolidation,0.1261,254.65,76553.99976,4.62,667,5129,7897,47.9,1,0,0,0
1,credit_card,0.1134,236.88,36999.99994,24.31,742,4710,6422,14.5,2,0,0,0
1,small_business,0.08,313.37,24999.9999,12.14,802,7890.041667,1467,9.2,0,0,0,0
1,credit_card,0.1166,826.31,99999.9995,18.88,722,1949.041667,16694,33.1,0,0,0,0
1,debt_consolidation,0.08,156.69,31919.99995,10.71,762,2309.041667,1698,7.9,0,0,0,0
1,all_other,0.1197,318.72,36996.00009,20.63,702,3270,8801,72.7,0,0,0,0
1,debt_consolidation,0.1039,171.18,45000.00006,20.69,732,2610,5500,28.2,0,0,0,0
1,debt_consolidation,0.0863,373.21,59999.99993,7.8,757,3390,3282,32.6,3,0,0,0
1,small_business,0.1261,820.91,119999.9998,5.76,697,2141.041667,23908,62.8,3,0,0,1
1,credit_card,0.1071,815.04,52000.00013,11.86,727,1694.041667,6088,8.3,0,0,0,1
1,all_other,0.1071,358.62,59999.99993,0.4,707,1620.041667,2217,28.4,2,0,0,0
1,debt_consolidation,0.1292,213.72,80414.9996,20.15,677,8520.041667,22247,93.1,1,0,0,0
1,debt_consolidation,0.1197,99.6,78000.00034,14.8,672,4140.041667,14555,77,0,0,0,0
1,debt_consolidation,0.0945,409.73,99999.9995,10.51,742,3900.041667,15491,25.4,3,0,0,0
1,debt_consolidation,0.1387,341.15,58000.00003,24.72,702,6839.041667,24299,58.6,0,0,0,1
1,debt_consolidation,0.1703,535.02,106999.9996,15.81,662,6660,44543,86.8,0,0,0,1
1,credit_card,0.0976,160.78,34499.9999,1.46,712,2970,3735,21.5,0,0,0,0
1,home_improvement,0.1008,129.22,32399.99994,16.26,717,1560,2352,27.3,1,0,0,0
1,debt_consolidation,0.1261,335.07,52000.00013,12.02,672,2699.041667,7607,46.7,0,0,0,0
1,debt_consolidation,0.1103,294.78,45000.00006,8.29,687,2760.041667,12303,59.7,0,0,0,0
1,credit_card,0.1039,233.65,48000.00001,12.63,702,1140,5824,44.7,0,0,0,0
1,debt_consolidation,0.1292,504.84,45000.00006,6.08,677,3240,5071,78,1,1,0,1
1,debt_consolidation,0.1039,486.76,53306.99981,11.37,717,2250,24,0.3,0,0,0,0
1,debt_consolidation,0.1197,398.4,45000.00006,22.67,702,3183.041667,16616,66.7,0,0,0,0
1,debt_consolidation,0.1103,671.44,38400.00005,15.72,722,3580.041667,31566,32.3,1,0,0,1
1,small_business,0.1261,670.13,38000.00005,4.04,687,3570.041667,4110,91.3,0,0,0,0
1,debt_consolidation,0.1071,521.63,39996.00008,19.23,722,3120.041667,16738,77.9,1,0,0,0
1,all_other,0.0976,803.87,200000.0009,4.95,777,2159,54392,0,0,0,0,0
