source,f_count,f_sum,f_min,f_max,f_mean,f_median,g_count,g_sum,g_min,g_max,g_mean,g_median,l_count,l_sum,l_min,l_max,l_mean,l_median
International Business Times UK,62.0,0.019779826367135052,0.0,0.0024612906112950863,0.0003190294575344363,0.00011187684596795847,69,0.17027559055118108,0.0,0.0344488188976378,0.002467762181901175,0.000984251968503937,69,0.035642298805368476,0.0,0.014453566687970109,0.0005165550551502677,4.916179145568064e-05
Reseller News,13.0,0.0005817595990333841,0.0,0.00022375369193591694,4.47507383871834e-05,0.0,15,0.000984251968503937,0.0,0.000984251968503937,6.561679790026247e-05,0.0,15,0.02585910230568802,9.832358291136128e-05,0.014355243105058748,0.0017239401537125346,0.0005899414974681678
Computerworld,158.0,0.29557862704734633,0.00013425221516155016,0.029490736597153854,0.0018707508040971287,0.0009397655061308512,176,2.0423228346456677,0.0,0.2470472440944882,0.011604107015032202,0.005905511811023622,176,0.2046605378299985,0.0,0.014207757730691706,0.0011628439649431733,0.0005407797060124871
Atlanta Business Chronicle,1.0,0.0032668039022643873,0.0032668039022643873,0.0032668039022643873,0.0032668039022643873,0.0032668039022643873,1,0.005905511811023622,0.005905511811023622,0.005905511811023622,0.005905511811023622,0.005905511811023622,1,0.014060272356324665,0.014060272356324665,0.014060272356324665,0.014060272356324665,0.014060272356324665
RTE.ie,,,,,,,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,0.013470330858856497,0.013470330858856497,0.013470330858856497,0.013470330858856497,0.013470330858856497
CSO Online,5.0,0.0029535487335541036,8.950147677436678e-05,0.0017005280587129687,0.0005907097467108207,0.0003580059070974671,6,0.023622047244094488,0.000984251968503937,0.011811023622047244,0.003937007874015748,0.001968503937007874,6,0.02202448257214493,0.00014748537436704194,0.013421169067400816,0.003670747095357488,0.0020893761368664275
Redmondmag.com,62.0,0.00684686297323906,0.0,0.0003580059070974671,0.00011043327376192032,8.950147677436678e-05,70,0.05708661417322832,0.0,0.004921259842519685,0.0008155230596175474,0.0,70,0.054323779558527116,0.0,0.012487095029742884,0.0007760539936932445,0.00034413254018976453
The Australian Financial Review,15.0,0.005056833437751724,0.0,0.0014767743667770518,0.00033712222918344824,0.00017900295354873356,15,0.017716535433070866,0.0,0.011811023622047244,0.0011811023622047244,0.0,15,0.025072513642397126,0.0,0.012437933238287202,0.0016715009094931418,0.0004424561231011258
Investor's Business Daily,60.0,0.02152510516423521,0.0,0.0021032847041976195,0.00035875175273725353,0.0002461290611295086,69,0.0757874015748031,0.0,0.023622047244094488,0.0010983681387652623,0.0,69,0.06563099159333363,0.0,0.011651344574996314,0.0009511737912077338,0.00019664716582272257
CNET UK,18.0,0.05217936095945583,0.0003132551687102837,0.007473373310659626,0.002898853386636435,0.002595542826456637,19,0.2903543307086614,0.0,0.07775590551181102,0.015281806879403231,0.001968503937007874,19,0.041000934074037654,0.0,0.01145469740917359,0.0021579438986335606,0.0005899414974681678
Inquirer,73.0,0.021525105164235215,0.0,0.002729795041618187,0.000294864454304592,0.00022375369193591694,79,0.1102362204724409,0.0,0.028543307086614175,0.0013953951958536822,0.0,79,0.03495403372498892,0.0,0.01145469740917359,0.0004424561231011256,4.916179145568064e-05
Threatpost,14.0,0.022241116978430148,0.001029266982905218,0.0026850443032310034,0.0015886512127450106,0.0014320236283898685,15,0.1545275590551181,0.003937007874015748,0.018700787401574805,0.010301837270341207,0.008858267716535433,15,0.058158399292070194,0.0018681480753158645,0.011307212034806549,0.0038772266194713463,0.0028513839044294774
AdExchanger,3.0,0.0023717891345207197,0.0003580059070974671,0.001387272890002685,0.0007905963781735733,0.0006265103374205674,4,0.012795275590551181,0.0,0.00984251968503937,0.0031988188976377952,0.0014763779527559055,4,0.029054618750307258,0.0042770758566442165,0.011258050243350868,0.0072636546875768145,0.006759746325156088
Financial Post,19.0,0.00765237626420836,4.475073838718339e-05,0.002192786180971986,0.00040275664548465053,0.00017900295354873356,20,0.005905511811023622,0.0,0.001968503937007874,0.0002952755905511811,0.0,20,0.02030381987119611,0.0,0.011012241286072465,0.0010151909935598054,9.832358291136128e-05
GreenBiz,5.0,0.0038038127629105877,0.00013425221516155016,0.001969032489036069,0.0007607625525821175,0.0003132551687102837,5,0.005905511811023622,0.0,0.004921259842519685,0.0011811023622047244,0.0,5,0.015436802517083723,0.00019664716582272257,0.010913917703161103,0.0030873605034167444,0.00039329433164544513
BetaNews,197.0,0.10744652286762732,0.0,0.022420119931978878,0.0005454138216630829,0.00017900295354873356,213,1.7007874015748021,0.0,0.2765748031496063,0.007984917378285456,0.002952755905511811,213,0.1552529374170394,0.0,0.010717270537338381,0.0007288870301269455,0.00019664716582272257
Reuters UK,16.0,0.029401235120379485,0.0,0.012888212655508815,0.0018375771950237178,0.00015662758435514186,17,0.049212598425196846,0.0,0.01968503937007874,0.0028948587308939323,0.0,17,0.029398751290497026,0.0,0.010520623371515658,0.0017293383112057074,9.832358291136128e-05
The Independent,33.0,0.12449655419314419,4.475073838718339e-05,0.03172827351651302,0.003772622854337703,0.0006265103374205674,39,0.14370078740157483,0.0,0.021653543307086614,0.0036846355743993544,0.001968503937007874,39,0.03991937466201268,0.0,0.010471461580059977,0.0010235737092823764,9.832358291136128e-05
Fox News,12.0,0.1417255884722098,0.00017900295354873356,0.04909156001074018,0.011810465706017485,0.00554909156001074,13,0.484251968503937,0.0,0.12598425196850394,0.03725015142337977,0.00984251968503937,13,0.03519984268226734,9.832358291136128e-05,0.010323976205692935,0.002707680206328257,0.0005899414974681678
CRN - UK,18.0,0.0008950147677436679,0.0,0.00017900295354873356,4.9723042652425996e-05,4.475073838718339e-05,22,0.010826771653543307,0.0,0.001968503937007874,0.0004921259842519685,0.0,22,0.022516100486701735,0.0,0.010225652622781575,0.001023459113031897,0.0002458089572784032
Silicon Valley Business Journal (blog),1.0,0.0002685044303231003,0.0002685044303231003,0.0002685044303231003,0.0002685044303231003,0.0002685044303231003,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,0.00988152008259181,0.00988152008259181,0.00988152008259181,0.00988152008259181,0.00988152008259181
Naked Security,7.0,0.03432381634296966,0.001611026581938602,0.009531907276470061,0.004903402334709951,0.004698827530654256,8,0.17618110236220472,0.004921259842519685,0.08169291338582677,0.02202263779527559,0.015255905511811024,8,0.027825573963915246,0.0008849122462022516,0.009734034708224768,0.0034781967454894057,0.0017698244924045032
Marketwired via Yahoo! Finance,57.0,0.0013872728900026852,0.0,0.0006265103374205674,2.433812087724009e-05,0.0,60,0.000984251968503937,0.0,0.000984251968503937,1.6404199475065617e-05,0.0,60,0.049260115038592005,0.0,0.009635711125313407,0.0008210019173098668,4.916179145568064e-05
CNW Group via Yahoo! Finance,21.0,0.00040275664548465053,0.0,0.0002685044303231003,1.9178887880221455e-05,0.0,22,0.001968503937007874,0.0,0.001968503937007874,8.947745168217609e-05,0.0,22,0.019173098667715452,0.0,0.009537387542402045,0.0008715044848961569,4.916179145568064e-05
Time Magazine,8.0,0.022912378054237896,0.00022375369193591694,0.004967331960977356,0.002864047256779737,0.003020674841134879,8,0.04625984251968504,0.000984251968503937,0.01968503937007874,0.00578248031496063,0.001968503937007874,8,0.021483702866132444,0.00034413254018976453,0.009537387542402045,0.0026854628582665555,0.0014256919522147387
Motherboard,4.0,0.02447865389778931,4.475073838718339e-05,0.020137832274232523,0.006119663474447328,0.0021480354425848025,6,0.15551181102362205,0.0,0.07283464566929133,0.025918635170603676,0.007874015748031496,6,0.01366697802467922,0.0,0.009340740376579322,0.00227782967077987,0.0007374268718352097
AdAge.com,3.0,0.010561174259375281,0.0004922581222590172,0.007562874787433993,0.0035203914197917603,0.0025060413496822698,3,0.013779527559055118,0.001968503937007874,0.008858267716535433,0.004593175853018373,0.002952755905511811,3,0.018779804336070006,0.0015240155351261,0.009340740376579322,0.006259934778690002,0.007915048424364584
Dark Reading,6.0,0.005146334914526091,0.0004027566454846505,0.0011187684596795848,0.0008577224857543485,0.0009173901369372594,9,0.04724409448818897,0.002952755905511811,0.008858267716535433,0.0052493438320209964,0.004921259842519685,9,0.04109925765694902,0.00034413254018976453,0.009291578585123642,0.004566584184105447,0.003982105107910132
AdAge.com (blog),2.0,0.0031773024254900207,0.0006712610758077508,0.0025060413496822698,0.0015886512127450104,0.0015886512127450104,2,0.010826771653543307,0.001968503937007874,0.008858267716535433,0.0054133858267716535,0.0054133858267716535,2,0.010471461580059977,0.0011798829949363355,0.009291578585123642,0.0052357307900299885,0.0052357307900299885
MSDynamicsWorld.com,27.0,0.0007160118141949344,0.0,0.00017900295354873356,2.6518956081293866e-05,0.0,27,0.021653543307086614,0.0,0.007874015748031496,0.0008019830854476524,0.0,27,0.038149550169608186,0.0,0.009242416793667961,0.0014129463025780809,0.0007865886632908903
Engadget,83.0,0.5311017631790923,0.0,0.032936543452966975,0.006398816423844485,0.004475073838718339,97,3.078740157480321,0.0,0.1220472440944882,0.031739589252374446,0.01968503937007874,97,0.21301804237746433,0.0,0.008947446044933877,0.0021960622925511785,0.0013273683693033774
The Memo,2.0,4.475073838718339e-05,0.0,4.475073838718339e-05,2.2375369193591695e-05,2.2375369193591695e-05,3,0.002952755905511811,0.0,0.001968503937007874,0.000984251968503937,0.000984251968503937,3,0.00988152008259181,0.0002949707487340839,0.008849122462022517,0.0032938400275306034,0.0007374268718352097
InformationWeek,96.0,0.08023807392821984,0.0004027566454846505,0.002864047256779737,0.0008358132700856234,0.0007160118141949343,106,0.5807086614173221,0.0,0.08267716535433071,0.005478383598276624,0.003937007874015748,106,0.10648444029300422,4.916179145568064e-05,0.008750798879111154,0.001004570191443436,0.0006636841846516888
TechTarget,52.0,0.0066231092813031425,0.0,0.0008502640293564844,0.0001273674861789066,4.475073838718339e-05,55,0.08366141732283461,0.0,0.014763779527559055,0.001521116678596993,0.000984251968503937,55,0.03274175310948331,0.0,0.008603313504744112,0.0005953046019906056,0.00019664716582272257
Redmond Channel Partner,24.0,0.0033115546406515695,4.475073838718339e-05,0.0004475073838718339,0.00013798144336048205,8.950147677436678e-05,28,0.017716535433070866,0.0,0.004921259842519685,0.0006327334083239595,0.0,28,0.025367484391131213,0.0,0.008554151713288433,0.0009059815853975433,0.0002949707487340839
Economic Times,67.0,0.0525373668665533,0.0,0.008771144723887944,0.0007841398039784075,0.0003580059070974671,77,0.12598425196850388,0.0,0.014763779527559055,0.0016361591164740764,0.000984251968503937,77,0.05806007570915883,0.0,0.008504989921832752,0.000754026957261803,0.00014748537436704194
Times of India,102.0,0.18862436230197804,0.0,0.025686923834243265,0.0018492584539409613,0.0006488857066141592,107,0.14271653543307078,0.0,0.017716535433070866,0.0013337993965707548,0.0,107,0.06435278501548594,0.0,0.00835750454746571,0.0006014278973409901,0.00019664716582272257
Business Standard,21.0,0.0032668039022643873,0.0,0.0005370088606462006,0.00015556209058401843,0.00013425221516155016,24,0.005905511811023622,0.0,0.001968503937007874,0.00024606299212598425,0.0,24,0.017649083132589352,0.0,0.008308342756010029,0.0007353784638578897,9.832358291136128e-05
Wall Street Journal (blog),24.0,0.01839255347713237,0.0,0.0028192965183925535,0.0007663563948805155,0.00040275664548465053,28,0.0807086614173228,0.0,0.025590551181102362,0.0028824521934758146,0.0014763779527559055,28,0.0426724349835308,0.0,0.008259180964554347,0.0015240155351261,0.0003195516444619242
Tech in Asia,2.0,0.002192786180971986,0.0005370088606462006,0.0016557773203257854,0.001096393090485993,0.001096393090485993,2,0.005905511811023622,0.0,0.005905511811023622,0.002952755905511811,0.002952755905511811,2,0.01056978516297134,0.002507251364239713,0.008062533798731626,0.00528489258148567,0.00528489258148567
Redmondmag.com (blog),8.0,0.0008502640293564844,0.0,0.0003132551687102837,0.00010628300366956054,8.950147677436678e-05,10,0.002952755905511811,0.0,0.000984251968503937,0.0002952755905511811,0.0,10,0.016567523720564376,4.916179145568064e-05,0.008013372007275945,0.0016567523720564376,0.0010078167248414533
ARNnet,69.0,0.012664458963572895,0.0,0.0037590620245234047,0.00018354288353004196,0.0,82,0.037401574803149595,0.0,0.024606299212598427,0.00045611676589206825,0.0,82,0.05604444225947596,0.0,0.007964210215820264,0.0006834688080423897,9.832358291136128e-05
Irish Times,11.0,0.0014767743667770516,0.0,0.0003132551687102837,0.00013425221516155013,0.00013425221516155016,12,0.005905511811023622,0.0,0.001968503937007874,0.0004921259842519685,0.0,12,0.023253527358536943,0.0,0.007964210215820264,0.0019377939465447453,0.0008603313504744113
San Antonio Business Journal,2.0,0.004475073838718339,0.0004027566454846505,0.004072317193233688,0.0022375369193591696,0.0022375369193591696,2,0.003937007874015748,0.000984251968503937,0.002952755905511811,0.001968503937007874,0.001968503937007874,2,0.008357504547465708,0.00039329433164544513,0.007964210215820264,0.004178752273732854,0.004178752273732854
Co.Exist,1.0,0.006623109281303142,0.006623109281303142,0.006623109281303142,0.006623109281303142,0.006623109281303142,1,0.015748031496062992,0.015748031496062992,0.015748031496062992,0.015748031496062992,0.015748031496062992,1,0.007915048424364584,0.007915048424364584,0.007915048424364584,0.007915048424364584,0.007915048424364584
ExtremeTech,27.0,0.32444285330707956,0.0002685044303231003,0.18204600375906202,0.01201640197433628,0.0021480354425848025,34,0.5816929133858266,0.000984251968503937,0.14566929133858267,0.017108615099583138,0.008858267716535433,34,0.026891499926257313,0.0,0.007865886632908903,0.0007909264684193328,0.0002458089572784032
Tech Insider (blog),15.0,0.055490915600107396,0.00022375369193591694,0.010158417613890629,0.003699394373340493,0.003445806855813121,16,0.05019685039370079,0.0,0.014763779527559055,0.0031373031496062993,0.0024606299212598425,16,0.02138537928322108,0.0,0.007816724841453222,0.0013365862052013176,0.00034413254018976453
V3.co.uk,49.0,0.006130851159044127,0.0,0.0003580059070974671,0.00012511941140906383,8.950147677436678e-05,57,0.04625984251968503,0.0,0.017716535433070866,0.0008115761845558777,0.0,57,0.05152155744555331,0.0,0.007767563049997542,0.0009038869727290054,0.00019664716582272257
PC Authority,2.0,0.00013425221516155016,4.475073838718339e-05,8.950147677436678e-05,6.712610758077508e-05,6.712610758077508e-05,2,0.0,0.0,0.0,0.0,0.0,2,0.007669239467086181,0.0,0.007669239467086181,0.0038346197335430905,0.0038346197335430905
Krebs on Security,5.0,0.00460932605387989,8.950147677436678e-05,0.0025507920880694533,0.000921865210775978,0.00013425221516155016,6,0.09645669291338584,0.010826771653543307,0.022637795275590553,0.016076115485564306,0.01624015748031496,6,0.03451157760188781,0.003736296150631729,0.007669239467086181,0.005751929600314635,0.005702767808858955
Computer Weekly,5.0,0.003714311286136221,0.0002685044303231003,0.001387272890002685,0.0007428622572272442,0.0007607625525821177,5,0.015748031496062992,0.0,0.008858267716535433,0.0031496062992125984,0.0,5,0.010864755911705423,4.916179145568064e-05,0.007669239467086181,0.0021729511823410847,0.0010815594120249742
News24,1.0,0.03709836212297503,0.03709836212297503,0.03709836212297503,0.03709836212297503,0.03709836212297503,1,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,1,0.0076200776756305,0.0076200776756305,0.0076200776756305,0.0076200776756305,0.0076200776756305
CityLab,1.0,0.004475073838718339,0.004475073838718339,0.004475073838718339,0.004475073838718339,0.004475073838718339,1,0.01968503937007874,0.01968503937007874,0.01968503937007874,0.01968503937007874,0.01968503937007874,1,0.007275945135440736,0.007275945135440736,0.007275945135440736,0.007275945135440736,0.007275945135440736
